id,date,station_number,level(m)
105818,2017-09-08,sh004,5.0
105815,2017-09-07,sh004,4.9
105803,2017-09-06,sh004,4.7
105796,2017-09-05,sh004,4.55
105791,2017-09-04,sh004,4.4
105786,2017-09-03,sh004,4.35
105777,2017-09-02,sh004,4.3
105768,2017-09-01,sh004,4.2
105766,2017-08-31,sh004,4.2
105758,2017-08-30,sh004,4.25
105751,2017-08-29,sh004,4.3
105744,2017-08-28,sh004,4.3
105734,2017-08-27,sh004,4.3
105728,2017-08-26,sh004,4.2
105723,2017-08-25,sh004,4.14
105711,2017-08-24,sh004,4.1
105710,2017-08-23,sh004,4.04
105701,2017-08-22,sh004,3.9
105696,2017-08-21,sh004,3.6
105687,2017-08-20,sh004,3.3
105680,2017-08-19,sh004,2.9
105670,2017-08-18,sh004,2.9
105668,2017-08-17,sh004,2.95
105659,2017-08-16,sh004,3.0
105649,2017-08-15,sh004,3.2
105647,2017-08-14,sh004,3.3
105638,2017-08-13,sh004,3.5
105631,2017-08-12,sh004,3.55
105621,2017-08-11,sh004,3.6
105614,2017-08-10,sh004,3.6
105609,2017-08-09,sh004,3.6
105603,2017-08-08,sh004,3.5
105596,2017-08-07,sh004,3.3
105589,2017-08-06,sh004,3.3
105581,2017-08-05,sh004,3.4
105574,2017-08-04,sh004,3.47
105565,2017-08-03,sh004,3.3
105563,2017-08-02,sh004,3.15
105550,2017-08-01,sh004,2.9
105548,2017-07-31,sh004,2.75
105542,2017-07-30,sh004,2.65
105534,2017-07-29,sh004,2.7
105526,2017-07-28,sh004,2.7
105515,2017-07-27,sh004,2.7
105513,2017-07-26,sh004,2.7
105507,2017-07-25,sh004,2.7
105498,2017-07-24,sh004,2.6
105491,2017-07-23,sh004,2.55
105482,2017-07-22,sh004,2.55
105478,2017-07-21,sh004,2.6
105467,2017-07-20,sh004,2.55
105464,2017-07-19,sh004,2.5
105455,2017-07-18,sh004,2.45
105449,2017-07-17,sh004,2.4
105439,2017-07-16,sh004,2.5
105433,2017-07-15,sh004,2.4
105426,2017-07-14,sh004,2.38
105422,2017-07-13,sh004,2.3
105412,2017-07-12,sh004,2.35
105405,2017-07-11,sh004,2.35
105400,2017-07-10,sh004,2.4
105392,2017-07-09,sh004,2.5
105387,2017-07-08,sh004,2.5
105378,2017-07-07,sh004,2.4
105374,2017-07-06,sh004,2.5
105364,2017-07-05,sh004,2.5
105357,2017-07-04,sh004,2.6
105351,2017-07-03,sh004,2.6
105341,2017-07-02,sh004,2.7
105338,2017-07-01,sh004,2.7
105327,2017-06-30,sh004,2.8
105319,2017-06-29,sh004,2.8
105312,2017-06-28,sh004,2.85
105307,2017-06-27,sh004,2.9
105303,2017-06-26,sh004,2.95
105295,2017-06-25,sh004,3.1
105287,2017-06-24,sh004,3.2
105277,2017-06-23,sh004,3.4
105272,2017-06-22,sh004,3.6
105264,2017-06-21,sh004,3.7
105256,2017-06-20,sh004,4.2
105253,2017-06-19,sh004,4.2
105243,2017-06-18,sh004,4.3
105235,2017-06-17,sh004,4.55
105228,2017-06-16,sh004,4.7
105222,2017-06-15,sh004,4.8
105216,2017-06-14,sh004,4.9
105208,2017-06-13,sh004,5.0
105204,2017-06-12,sh004,5.15
105196,2017-06-11,sh004,5.15
105187,2017-06-10,sh004,5.15
105179,2017-06-09,sh004,5.1
105178,2017-06-08,sh004,5.1
105167,2017-06-07,sh004,5.0
105158,2017-06-06,sh004,4.95
105155,2017-06-05,sh004,4.95
105149,2017-06-04,sh004,5.0
105139,2017-06-03,sh004,5.1
105136,2017-06-02,sh004,5.2
105123,2017-06-01,sh004,5.18
105119,2017-05-31,sh004,5.18
105112,2017-05-30,sh004,5.15
105107,2017-05-29,sh004,5.1
105098,2017-05-28,sh004,5.0
105090,2017-05-27,sh004,5.0
105086,2017-05-26,sh004,5.0
105079,2017-05-25,sh004,5.0
105068,2017-05-24,sh004,4.95
105064,2017-05-23,sh004,4.95
105057,2017-05-22,sh004,4.95
105048,2017-05-21,sh004,4.95
105044,2017-05-20,sh004,5.05
105036,2017-05-19,sh004,5.05
105027,2017-05-18,sh004,5.05
105018,2017-05-17,sh004,5.1
105015,2017-05-16,sh004,5.1
105009,2017-05-15,sh004,5.1
104997,2017-05-14,sh004,5.15
104993,2017-05-13,sh004,5.18
104985,2017-05-12,sh004,5.2
104977,2017-05-11,sh004,5.28
104972,2017-05-10,sh004,5.25
104964,2017-05-09,sh004,5.2
104961,2017-05-08,sh004,5.2
104949,2017-05-07,sh004,5.15
104943,2017-05-06,sh004,5.0
104937,2017-05-05,sh004,4.55
104933,2017-05-04,sh004,4.2
104922,2017-05-03,sh004,4.3
104917,2017-05-02,sh004,4.65
104908,2017-05-01,sh004,4.9
104904,2017-04-30,sh004,4.4
104897,2017-04-29,sh004,3.9
104891,2017-04-28,sh004,3.68
104882,2017-04-27,sh004,3.1
104876,2017-04-26,sh004,2.4
104868,2017-04-25,sh004,2.3
104863,2017-04-24,sh004,2.4
104856,2017-04-23,sh004,2.5
104843,2017-04-22,sh004,2.6
104841,2017-04-21,sh004,2.7
104829,2017-04-20,sh004,2.85
104825,2017-04-19,sh004,2.9
104817,2017-04-18,sh004,2.85
104814,2017-04-17,sh004,2.8
104804,2017-04-16,sh004,3.0
104799,2017-04-15,sh004,3.2
104791,2017-04-14,sh004,3.4
104786,2017-04-13,sh004,3.7
104773,2017-04-12,sh004,3.9
104771,2017-04-11,sh004,3.85
104761,2017-04-10,sh004,3.5
104758,2017-04-09,sh004,2.8
104749,2017-04-08,sh004,1.3
104742,2017-04-07,sh004,1.2
104732,2017-04-06,sh004,1.1
104727,2017-04-05,sh004,1.0
104719,2017-04-04,sh004,1.0
104715,2017-04-03,sh004,1.1
104703,2017-04-02,sh004,0.8
104699,2017-04-01,sh004,0.8
104690,2017-03-31,sh004,0.8
104686,2017-03-30,sh004,0.8
104680,2017-03-29,sh004,0.8
104671,2017-03-28,sh004,0.8
104662,2017-03-27,sh004,0.8
104659,2017-03-26,sh004,0.8
104651,2017-03-25,sh004,0.8
104645,2017-03-24,sh004,0.8
104639,2017-03-23,sh004,0.8
104631,2017-03-22,sh004,0.8
104621,2017-03-21,sh004,0.8
104615,2017-03-20,sh004,0.85
104608,2017-03-19,sh004,0.9
104601,2017-03-18,sh004,0.9
104596,2017-03-17,sh004,0.9
104587,2017-03-16,sh004,1.0
104582,2017-03-15,sh004,1.0
104574,2017-03-14,sh004,1.0
104563,2017-03-13,sh004,1.1
104561,2017-03-12,sh004,1.2
104551,2017-03-11,sh004,1.15
104546,2017-03-10,sh004,1.2
104539,2017-03-09,sh004,1.0
104529,2017-03-08,sh004,0.5
104526,2017-03-07,sh004,0.5
104516,2017-03-06,sh004,0.5
104512,2017-03-05,sh004,0.5
104506,2017-03-04,sh004,0.5
104498,2017-03-03,sh004,0.5
104490,2017-03-02,sh004,0.5
104480,2017-03-01,sh004,0.5
104474,2017-02-28,sh004,0.5
104465,2017-02-27,sh004,0.5
104461,2017-02-26,sh004,0.5
104452,2017-02-25,sh004,0.5
104447,2017-02-24,sh004,0.5
104443,2017-02-23,sh004,0.5
104430,2017-02-22,sh004,0.5
104424,2017-02-21,sh004,0.5
104417,2017-02-20,sh004,0.5
104411,2017-02-19,sh004,0.5
104405,2017-02-18,sh004,0.5
104400,2017-02-17,sh004,0.5
104393,2017-02-16,sh004,0.5
104383,2017-02-15,sh004,0.5
104378,2017-02-14,sh004,0.5
104373,2017-02-13,sh004,0.5
104363,2017-02-12,sh004,0.5
104357,2017-02-11,sh004,0.5
104352,2017-02-10,sh004,0.5
104339,2017-02-09,sh004,0.5
104337,2017-02-08,sh004,0.5
104330,2017-02-07,sh004,0.5
104320,2017-02-06,sh004,0.5
104315,2017-02-05,sh004,0.5
104309,2017-02-04,sh004,0.5
104299,2017-02-03,sh004,0.5
104296,2017-02-02,sh004,0.5
104288,2017-02-01,sh004,0.6
104279,2017-01-31,sh004,0.6
104275,2017-01-30,sh004,0.9
104263,2017-01-29,sh004,1.0
104255,2017-01-28,sh004,0.6
104250,2017-01-27,sh004,0.6
104242,2017-01-26,sh004,0.6
104238,2017-01-25,sh004,0.6
104229,2017-01-24,sh004,0.6
104220,2017-01-23,sh004,0.7
104214,2017-01-22,sh004,0.9
104210,2017-01-21,sh004,0.6
104201,2017-01-20,sh004,0.6
104195,2017-01-19,sh004,0.8
104190,2017-01-18,sh004,0.8
104183,2017-01-17,sh004,0.8
104177,2017-01-16,sh004,0.9
104167,2017-01-15,sh004,1.0
104159,2017-01-14,sh004,1.0
104153,2017-01-13,sh004,1.0
104143,2017-01-12,sh004,1.1
104138,2017-01-11,sh004,1.1
104129,2017-01-10,sh004,1.2
104122,2017-01-09,sh004,1.1
104116,2017-01-08,sh004,1.2
104113,2017-01-07,sh004,1.2
104106,2017-01-06,sh004,1.2
104095,2017-01-05,sh004,1.2
104093,2017-01-04,sh004,1.3
104081,2017-01-03,sh004,1.3
104077,2017-01-02,sh004,1.4
104070,2017-01-01,sh004,1.5
104065,2016-12-31,sh004,1.6
104055,2016-12-30,sh004,1.7
104045,2016-12-29,sh004,1.7
104043,2016-12-28,sh004,1.8
104033,2016-12-27,sh004,1.9
104027,2016-12-26,sh004,2.05
104021,2016-12-25,sh004,2.2
104013,2016-12-24,sh004,2.3
104008,2016-12-23,sh004,2.35
104001,2016-12-22,sh004,2.55
103989,2016-12-21,sh004,2.85
103986,2016-12-20,sh004,3.05
103980,2016-12-19,sh004,3.2
103969,2016-12-18,sh004,3.4
103964,2016-12-17,sh004,3.55
103959,2016-12-16,sh004,3.7
103952,2016-12-15,sh004,3.85
103941,2016-12-14,sh004,4.0
103937,2016-12-13,sh004,4.05
103926,2016-12-12,sh004,4.05
103924,2016-12-11,sh004,3.9
103917,2016-12-10,sh004,3.5
103911,2016-12-09,sh004,2.6
103903,2016-12-08,sh004,1.6
103897,2016-12-07,sh004,1.4
103890,2016-12-06,sh004,1.5
103878,2016-12-05,sh004,1.6
103874,2016-12-04,sh004,1.6
103864,2016-12-03,sh004,1.65
103862,2016-12-02,sh004,1.65
103849,2016-12-01,sh004,1.7
103848,2016-11-30,sh004,1.7
103841,2016-11-29,sh004,1.9
103832,2016-11-28,sh004,1.9
103827,2016-11-27,sh004,2.0
103814,2016-11-26,sh004,2.0
103810,2016-11-25,sh004,2.05
103803,2016-11-24,sh004,2.1
103794,2016-11-23,sh004,2.25
103791,2016-11-22,sh004,2.3
103783,2016-11-21,sh004,2.4
103773,2016-11-20,sh004,2.5
103771,2016-11-19,sh004,2.9
103763,2016-11-18,sh004,2.9
103757,2016-11-17,sh004,2.9
103747,2016-11-16,sh004,3.1
103739,2016-11-15,sh004,3.25
103733,2016-11-14,sh004,3.4
103725,2016-11-13,sh004,3.6
103722,2016-11-12,sh004,3.8
103713,2016-11-11,sh004,3.9
103706,2016-11-10,sh004,3.9
103700,2016-11-09,sh004,3.9
103693,2016-11-08,sh004,3.9
103683,2016-11-07,sh004,3.9
103678,2016-11-06,sh004,3.9
103673,2016-11-05,sh004,3.9
103664,2016-11-04,sh004,3.95
103658,2016-11-03,sh004,4.05
103650,2016-11-02,sh004,4.15
103641,2016-11-01,sh004,4.2
103637,2016-10-31,sh004,4.2
103630,2016-10-30,sh004,4.15
103619,2016-10-29,sh004,4.1
103611,2016-10-28,sh004,4.1
103604,2016-10-27,sh004,4.0
103603,2016-10-26,sh004,3.95
103595,2016-10-25,sh004,3.85
103586,2016-10-24,sh004,3.85
103579,2016-10-23,sh004,3.95
103575,2016-10-22,sh004,4.0
103564,2016-10-21,sh004,4.1
103557,2016-10-20,sh004,4.15
103554,2016-10-19,sh004,4.25
103547,2016-10-18,sh004,4.3
103534,2016-10-17,sh004,4.3
103527,2016-10-16,sh004,4.3
103524,2016-10-15,sh004,4.3
103519,2016-10-14,sh004,4.2
103510,2016-10-13,sh004,4.1
103502,2016-10-12,sh004,4.0
103497,2016-10-11,sh004,3.85
103489,2016-10-10,sh004,3.6
103481,2016-10-09,sh004,3.38
103477,2016-10-08,sh004,3.38
103465,2016-10-07,sh004,3.45
103459,2016-10-06,sh004,3.5
103454,2016-10-05,sh004,3.6
103443,2016-10-04,sh004,3.5
103436,2016-10-03,sh004,3.38
103429,2016-10-02,sh004,3.3
103427,2016-10-01,sh004,3.38
103415,2016-09-30,sh004,3.38
103408,2016-09-29,sh004,3.38
103403,2016-09-28,sh004,3.3
103396,2016-09-27,sh004,3.3
103391,2016-09-26,sh004,3.3
103380,2016-09-25,sh004,3.3
103378,2016-09-24,sh004,3.3
103366,2016-09-23,sh004,3.4
103360,2016-09-22,sh004,3.4
103355,2016-09-21,sh004,3.58
103345,2016-09-20,sh004,3.7
103341,2016-09-19,sh004,3.78
103333,2016-09-18,sh004,3.8
103324,2016-09-17,sh004,3.8
103317,2016-09-16,sh004,3.7
103313,2016-09-15,sh004,3.7
103306,2016-09-14,sh004,3.7
103297,2016-09-13,sh004,3.8
103293,2016-09-12,sh004,3.9
103288,2016-09-11,sh004,4.0
103277,2016-09-10,sh004,4.1
103269,2016-09-09,sh004,4.18
103262,2016-09-08,sh004,4.2
103258,2016-09-07,sh004,4.3
103252,2016-09-06,sh004,4.3
103245,2016-09-05,sh004,4.3
103239,2016-09-04,sh004,4.2
103232,2016-09-03,sh004,4.1
103219,2016-09-02,sh004,4.05
103215,2016-09-01,sh004,4.05
103211,2016-08-31,sh004,4.1
103201,2016-08-30,sh004,4.2
103196,2016-08-29,sh004,4.35
103184,2016-08-28,sh004,4.55
103180,2016-08-27,sh004,4.75
103175,2016-08-26,sh004,4.8
103165,2016-08-25,sh004,4.8
103162,2016-08-24,sh004,4.83
103154,2016-08-23,sh004,4.78
103147,2016-08-22,sh004,4.8
103137,2016-08-21,sh004,4.8
103128,2016-08-20,sh004,4.8
103127,2016-08-19,sh004,4.8
103118,2016-08-18,sh004,4.8
103107,2016-08-17,sh004,4.85
103105,2016-08-16,sh004,4.6
103099,2016-08-15,sh004,4.6
103091,2016-08-14,sh004,4.5
103082,2016-08-13,sh004,4.3
103072,2016-08-12,sh004,4.1
103067,2016-08-11,sh004,3.95
103058,2016-08-10,sh004,3.8
103053,2016-08-09,sh004,3.75
103049,2016-08-08,sh004,3.7
103043,2016-08-07,sh004,3.6
103036,2016-08-06,sh004,3.55
103029,2016-08-05,sh004,3.4
103019,2016-08-04,sh004,3.2
103012,2016-08-03,sh004,3.2
103002,2016-08-02,sh004,3.3
102996,2016-08-01,sh004,3.45
102992,2016-07-31,sh004,3.45
102983,2016-07-30,sh004,3.5
102978,2016-07-29,sh004,3.5
102972,2016-07-28,sh004,3.7
102964,2016-07-27,sh004,3.8
102955,2016-07-26,sh004,3.85
102947,2016-07-25,sh004,3.9
102945,2016-07-24,sh004,3.98
102934,2016-07-23,sh004,3.98
102926,2016-07-22,sh004,3.9
102921,2016-07-21,sh004,3.88
102915,2016-07-20,sh004,3.8
102910,2016-07-19,sh004,3.75
102897,2016-07-18,sh004,3.65
102891,2016-07-17,sh004,3.5
102885,2016-07-16,sh004,3.38
102876,2016-07-15,sh004,3.25
102874,2016-07-14,sh004,3.3
102868,2016-07-13,sh004,3.35
102856,2016-07-12,sh004,3.5
102851,2016-07-11,sh004,3.6
102845,2016-07-10,sh004,3.6
102839,2016-07-09,sh004,3.65
102833,2016-07-08,sh004,3.6
102820,2016-07-07,sh004,3.6
102816,2016-07-06,sh004,3.6
102807,2016-07-05,sh004,3.55
102805,2016-07-04,sh004,3.4
102795,2016-07-03,sh004,3.2
102789,2016-07-02,sh004,3.2
102778,2016-07-01,sh004,3.2
102771,2016-06-30,sh004,3.2
102764,2016-06-29,sh004,3.3
102759,2016-06-28,sh004,3.3
102752,2016-06-27,sh004,3.3
102744,2016-06-26,sh004,3.4
102741,2016-06-25,sh004,3.45
102731,2016-06-24,sh004,3.5
102723,2016-06-23,sh004,3.55
102716,2016-06-22,sh004,3.6
102712,2016-06-21,sh004,3.75
102703,2016-06-20,sh004,3.8
102696,2016-06-19,sh004,3.85
102691,2016-06-18,sh004,3.9
102683,2016-06-17,sh004,4.0
102676,2016-06-16,sh004,3.9
102671,2016-06-15,sh004,4.0
102662,2016-06-14,sh004,4.0
102656,2016-06-13,sh004,4.1
102648,2016-06-12,sh004,4.2
102643,2016-06-11,sh004,4.3
102634,2016-06-10,sh004,4.5
102624,2016-06-09,sh004,4.5
102621,2016-06-08,sh004,4.5
102615,2016-06-07,sh004,4.45
102605,2016-06-06,sh004,4.45
102596,2016-06-05,sh004,4.45
102589,2016-06-04,sh004,4.4
102587,2016-06-03,sh004,4.4
102579,2016-06-02,sh004,4.4
102574,2016-06-01,sh004,4.48
102562,2016-05-31,sh004,4.5
102559,2016-05-30,sh004,4.5
102553,2016-05-29,sh004,4.5
102543,2016-05-28,sh004,4.6
102536,2016-05-27,sh004,4.6
102531,2016-05-26,sh004,4.6
102521,2016-05-25,sh004,4.65
102512,2016-05-24,sh004,4.65
102508,2016-05-23,sh004,4.65
102499,2016-05-22,sh004,4.7
102494,2016-05-21,sh004,4.7
102486,2016-05-20,sh004,4.7
102477,2016-05-19,sh004,4.7
102474,2016-05-18,sh004,4.75
102466,2016-05-17,sh004,4.8
102459,2016-05-16,sh004,4.8
102450,2016-05-15,sh004,4.8
102443,2016-05-14,sh004,4.8
102438,2016-05-13,sh004,4.8
102431,2016-05-12,sh004,4.8
102427,2016-05-11,sh004,4.8
102419,2016-05-10,sh004,4.8
102408,2016-05-09,sh004,4.8
102404,2016-05-08,sh004,4.8
102398,2016-05-07,sh004,4.8
102389,2016-05-06,sh004,4.8
102379,2016-05-05,sh004,4.8
102374,2016-05-04,sh004,4.8
102371,2016-05-03,sh004,5.3
102362,2016-05-02,sh004,5.3
102351,2016-05-01,sh004,5.3
102349,2016-04-30,sh004,5.2
102342,2016-04-29,sh004,5.0
102334,2016-04-28,sh004,4.9
102327,2016-04-27,sh004,4.8
102322,2016-04-26,sh004,4.8
102312,2016-04-25,sh004,4.6
102307,2016-04-24,sh004,4.4
102299,2016-04-23,sh004,4.3
102293,2016-04-22,sh004,4.1
102281,2016-04-21,sh004,3.5
102278,2016-04-20,sh004,1.9
102270,2016-04-19,sh004,1.0
102265,2016-04-18,sh004,0.8
102258,2016-04-17,sh004,0.4
102249,2016-04-16,sh004,0.5
102239,2016-04-15,sh004,0.7
102234,2016-04-14,sh004,0.7
102226,2016-04-13,sh004,0.8
102218,2016-04-12,sh004,0.9
102213,2016-04-11,sh004,0.9
102204,2016-04-10,sh004,0.9
102199,2016-04-09,sh004,1.0
102190,2016-04-08,sh004,1.0
102186,2016-04-07,sh004,1.1
102180,2016-04-06,sh004,1.1
102169,2016-04-05,sh004,1.1
102166,2016-04-04,sh004,1.15
102156,2016-04-03,sh004,1.2
102151,2016-04-02,sh004,0.5
102147,2016-04-01,sh004,0.5
102137,2016-03-31,sh004,0.5
102130,2016-03-30,sh004,0.5
102124,2016-03-29,sh004,0.5
102116,2016-03-28,sh004,0.5
102110,2016-03-27,sh004,0.5
102103,2016-03-26,sh004,0.5
102096,2016-03-25,sh004,0.5
102087,2016-03-24,sh004,0.5
102081,2016-03-23,sh004,0.6
102075,2016-03-22,sh004,0.6
102068,2016-03-21,sh004,0.6
102060,2016-03-20,sh004,0.65
102051,2016-03-19,sh004,0.7
102049,2016-03-18,sh004,0.7
102036,2016-03-17,sh004,0.7
102032,2016-03-16,sh004,0.7
102024,2016-03-15,sh004,0.7
102020,2016-03-14,sh004,0.8
102014,2016-03-13,sh004,0.9
102001,2016-03-12,sh004,0.9
101997,2016-03-11,sh004,0.9
101989,2016-03-10,sh004,0.9
101982,2016-03-09,sh004,0.9
101977,2016-03-08,sh004,1.0
101966,2016-03-07,sh004,1.1
101962,2016-03-06,sh004,1.2
101955,2016-03-05,sh004,1.2
101951,2016-03-04,sh004,1.2
101938,2016-03-03,sh004,1.3
101932,2016-03-02,sh004,1.4
101930,2016-03-01,sh004,1.4
101918,2016-02-29,sh004,1.4
101910,2016-02-28,sh004,1.5
101905,2016-02-27,sh004,1.6
101899,2016-02-26,sh004,1.6
101891,2016-02-25,sh004,1.7
101887,2016-02-24,sh004,1.75
101880,2016-02-23,sh004,1.8
101870,2016-02-22,sh004,1.9
101864,2016-02-21,sh004,1.9
101856,2016-02-20,sh004,1.9
101850,2016-02-19,sh004,2.0
101843,2016-02-18,sh004,2.0
101839,2016-02-17,sh004,2.0
101828,2016-02-16,sh004,2.0
101825,2016-02-15,sh004,2.0
101814,2016-02-14,sh004,2.1
101810,2016-02-13,sh004,2.1
101798,2016-02-12,sh004,2.1
101795,2016-02-11,sh004,2.1
101787,2016-02-10,sh004,2.25
101777,2016-02-09,sh004,2.3
101774,2016-02-08,sh004,2.3
101764,2016-02-07,sh004,2.35
101762,2016-02-06,sh004,2.35
101755,2016-02-05,sh004,2.35
101743,2016-02-04,sh004,2.35
101741,2016-02-03,sh004,2.35
101729,2016-02-02,sh004,2.35
101721,2016-02-01,sh004,2.35
101714,2016-01-31,sh004,2.35
101713,2016-01-30,sh004,2.3
101703,2016-01-29,sh004,2.3
101694,2016-01-28,sh004,2.3
101689,2016-01-27,sh004,2.35
101681,2016-01-26,sh004,2.4
101675,2016-01-25,sh004,2.4
101666,2016-01-24,sh004,2.4
101662,2016-01-23,sh004,2.4
101653,2016-01-22,sh004,2.4
101650,2016-01-21,sh004,2.4
101641,2016-01-20,sh004,2.4
101635,2016-01-19,sh004,2.4
101629,2016-01-18,sh004,2.4
101621,2016-01-17,sh004,2.4
101611,2016-01-16,sh004,2.4
101608,2016-01-15,sh004,2.45
101595,2016-01-14,sh004,2.45
101593,2016-01-13,sh004,2.45
101581,2016-01-12,sh004,2.45
101575,2016-01-11,sh004,2.45
101568,2016-01-10,sh004,2.5
101565,2016-01-09,sh004,2.5
101559,2016-01-08,sh004,2.5
101547,2016-01-07,sh004,2.5
101544,2016-01-06,sh004,2.5
101532,2016-01-05,sh004,2.5
101530,2016-01-04,sh004,2.6
101522,2016-01-03,sh004,2.6
101513,2016-01-02,sh004,2.6
101504,2016-01-01,sh004,2.6
101502,2015-12-31,sh004,2.6
101491,2015-12-30,sh004,2.6
101484,2015-12-29,sh004,2.6
101481,2015-12-28,sh004,2.7
101475,2015-12-27,sh004,2.7
101466,2015-12-26,sh004,2.7
101461,2015-12-25,sh004,2.7
101449,2015-12-24,sh004,2.7
101442,2015-12-23,sh004,2.7
101437,2015-12-22,sh004,2.7
101433,2015-12-21,sh004,2.8
101421,2015-12-20,sh004,2.9
101414,2015-12-19,sh004,3.0
101407,2015-12-18,sh004,3.0
101402,2015-12-17,sh004,3.0
101395,2015-12-16,sh004,3.0
101387,2015-12-15,sh004,3.1
101378,2015-12-14,sh004,3.3
101377,2015-12-13,sh004,3.4
101364,2015-12-12,sh004,3.5
101359,2015-12-11,sh004,3.6
101356,2015-12-10,sh004,3.7
101345,2015-12-09,sh004,3.8
101339,2015-12-08,sh004,4.0
101329,2015-12-07,sh004,4.1
101323,2015-12-06,sh004,4.3
101321,2015-12-05,sh004,4.4
101313,2015-12-04,sh004,4.5
101301,2015-12-03,sh004,4.7
101294,2015-12-02,sh004,4.8
101290,2015-12-01,sh004,4.9
101281,2015-11-30,sh004,4.9
101274,2015-11-29,sh004,4.97
101268,2015-11-28,sh004,4.97
101265,2015-11-27,sh004,4.97
101256,2015-11-26,sh004,4.97
101251,2015-11-25,sh004,5.0
101244,2015-11-24,sh004,5.0
101235,2015-11-23,sh004,5.0
101224,2015-11-22,sh004,5.0
101218,2015-11-21,sh004,5.0
101213,2015-11-20,sh004,5.0
101204,2015-11-19,sh004,5.0
101199,2015-11-18,sh004,5.0
101195,2015-11-17,sh004,5.0
101186,2015-11-16,sh004,5.0
101180,2015-11-15,sh004,5.05
101168,2015-11-14,sh004,5.1
101166,2015-11-13,sh004,5.1
101157,2015-11-12,sh004,5.15
101149,2015-11-11,sh004,5.15
101145,2015-11-10,sh004,5.2
101138,2015-11-09,sh004,5.25
101128,2015-11-08,sh004,5.3
101120,2015-11-07,sh004,5.4
101114,2015-11-06,sh004,5.4
101105,2015-11-05,sh004,5.38
101101,2015-11-04,sh004,5.38
101092,2015-11-03,sh004,5.4
101090,2015-11-02,sh004,5.4
101077,2015-11-01,sh004,5.4
101073,2015-10-31,sh004,5.4
101067,2015-10-30,sh004,5.48
101062,2015-10-29,sh004,5.48
101049,2015-10-28,sh004,5.49
101042,2015-10-27,sh004,5.49
101041,2015-10-26,sh004,5.5
101029,2015-10-25,sh004,5.5
101022,2015-10-24,sh004,5.4
101016,2015-10-23,sh004,5.2
101011,2015-10-22,sh004,4.95
101006,2015-10-21,sh004,4.85
100997,2015-10-20,sh004,4.3
100989,2015-10-19,sh004,4.28
100982,2015-10-18,sh004,4.7
100978,2015-10-17,sh004,5.02
100967,2015-10-16,sh004,4.6
100959,2015-10-15,sh004,4.77
100957,2015-10-14,sh004,4.38
100949,2015-10-13,sh004,4.15
100940,2015-10-12,sh004,3.4
100932,2015-10-11,sh004,3.35
100924,2015-10-10,sh004,3.3
100916,2015-10-09,sh004,3.1
100910,2015-10-08,sh004,3.1
100906,2015-10-07,sh004,3.2
100896,2015-10-06,sh004,3.2
100890,2015-10-05,sh004,3.4
100881,2015-10-04,sh004,3.48
100876,2015-10-03,sh004,3.4
100869,2015-10-02,sh004,3.45
100863,2015-10-01,sh004,3.5
100857,2015-09-30,sh004,3.6
100847,2015-09-29,sh004,3.5
100845,2015-09-28,sh004,3.4
100837,2015-09-27,sh004,3.45
100831,2015-09-26,sh004,3.5
100820,2015-09-25,sh004,3.55
100811,2015-09-24,sh004,3.8
100810,2015-09-23,sh004,3.95
100799,2015-09-22,sh004,4.08
100791,2015-09-21,sh004,4.08
100788,2015-09-20,sh004,4.0
100776,2015-09-19,sh004,3.9
100773,2015-09-18,sh004,3.6
100763,2015-09-17,sh004,3.5
100760,2015-09-16,sh004,3.45
100750,2015-09-15,sh004,3.35
100747,2015-09-14,sh004,3.2
100737,2015-09-13,sh004,3.2
100729,2015-09-12,sh004,3.3
100725,2015-09-11,sh004,3.5
100715,2015-09-10,sh004,3.7
100709,2015-09-09,sh004,3.8
100703,2015-09-08,sh004,4.0
100697,2015-09-07,sh004,4.2
100691,2015-09-06,sh004,4.3
100679,2015-09-05,sh004,4.4
100673,2015-09-04,sh004,4.45
100665,2015-09-03,sh004,4.4
100662,2015-09-02,sh004,4.2
100656,2015-09-01,sh004,4.05
100646,2015-08-31,sh004,3.85
100636,2015-08-30,sh004,3.65
100632,2015-08-29,sh004,3.65
100624,2015-08-28,sh004,3.7
100618,2015-08-27,sh004,3.7
100610,2015-08-26,sh004,3.75
100605,2015-08-25,sh004,3.75
100599,2015-08-24,sh004,3.75
100593,2015-08-23,sh004,3.7
100585,2015-08-22,sh004,3.5
100578,2015-08-21,sh004,3.4
100567,2015-08-20,sh004,3.5
100564,2015-08-19,sh004,3.5
100558,2015-08-18,sh004,3.6
100551,2015-08-17,sh004,3.5
100544,2015-08-16,sh004,3.2
100532,2015-08-15,sh004,3.0
100524,2015-08-14,sh004,2.9
100521,2015-08-13,sh004,2.8
100514,2015-08-12,sh004,2.9
100504,2015-08-11,sh004,3.0
100499,2015-08-10,sh004,3.0
100494,2015-08-09,sh004,2.9
100488,2015-08-08,sh004,2.8
100477,2015-08-07,sh004,2.7
100474,2015-08-06,sh004,3.6
100462,2015-08-05,sh004,2.5
100457,2015-08-04,sh004,2.4
100450,2015-08-03,sh004,2.4
100445,2015-08-02,sh004,2.45
100438,2015-08-01,sh004,2.5
100432,2015-07-31,sh004,2.5
100422,2015-07-30,sh004,2.55
100418,2015-07-29,sh004,2.6
100408,2015-07-28,sh004,2.65
100398,2015-07-27,sh004,2.7
100395,2015-07-26,sh004,2.8
100384,2015-07-25,sh004,2.85
