id,date,station_number,level(m)
96825,2014-01-12,sh002,1.76
96824,2014-01-11,sh002,1.77
96818,2014-01-10,sh002,1.8
96812,2014-01-09,sh002,1.8
96805,2014-01-08,sh002,1.82
96799,2014-01-07,sh002,1.85
96789,2014-01-06,sh002,1.88
96786,2014-01-05,sh002,1.88
96780,2014-01-04,sh002,1.88
96775,2014-01-03,sh002,1.88
96769,2014-01-02,sh002,1.9
96761,2014-01-01,sh002,1.9
96753,2013-12-31,sh002,1.92
96748,2013-12-30,sh002,1.92
96742,2013-12-29,sh002,1.94
96739,2013-12-28,sh002,1.97
96729,2013-12-27,sh002,2.0
96726,2013-12-26,sh002,2.04
96721,2013-12-25,sh002,2.06
96712,2013-12-24,sh002,2.09
96707,2013-12-23,sh002,2.12
96703,2013-12-22,sh002,2.16
96697,2013-12-21,sh002,2.2
96689,2013-12-20,sh002,2.22
96685,2013-12-19,sh002,2.26
96675,2013-12-18,sh002,2.34
96670,2013-12-17,sh002,2.39
96667,2013-12-16,sh002,2.44
96657,2013-12-15,sh002,2.48
96653,2013-12-14,sh002,2.52
96649,2013-12-13,sh002,2.6
96643,2013-12-12,sh002,2.69
96638,2013-12-11,sh002,2.75
96628,2013-12-10,sh002,2.84
96626,2013-12-09,sh002,2.9
96619,2013-12-08,sh002,3.02
96610,2013-12-07,sh002,3.09
96604,2013-12-06,sh002,3.18
96599,2013-12-05,sh002,3.26
96592,2013-12-04,sh002,3.35
96586,2013-12-03,sh002,3.47
96579,2013-12-02,sh002,3.6
96576,2013-12-01,sh002,3.68
96571,2013-11-30,sh002,3.7
96563,2013-11-29,sh002,3.75
96557,2013-11-28,sh002,3.8
96549,2013-11-27,sh002,3.88
96544,2013-11-26,sh002,3.88
96538,2013-11-25,sh002,3.86
96531,2013-11-24,sh002,3.82
96525,2013-11-23,sh002,3.79
96520,2013-11-22,sh002,3.74
96515,2013-11-21,sh002,3.84
96508,2013-11-20,sh002,3.8
96503,2013-11-19,sh002,3.75
96499,2013-11-18,sh002,3.82
96493,2013-11-17,sh002,3.9
96486,2013-11-16,sh002,3.99
96482,2013-11-15,sh002,4.11
96472,2013-11-14,sh002,4.22
96470,2013-11-13,sh002,4.3
96463,2013-11-12,sh002,4.49
96457,2013-11-11,sh002,4.65
96450,2013-11-10,sh002,4.74
96444,2013-11-09,sh002,4.88
96438,2013-11-08,sh002,5.0
96432,2013-11-07,sh002,5.06
96427,2013-11-06,sh002,4.92
96420,2013-11-05,sh002,4.97
96414,2013-11-04,sh002,5.09
96408,2013-11-03,sh002,5.02
96399,2013-11-02,sh002,5.02
96393,2013-11-01,sh002,4.83
96387,2013-10-31,sh002,4.62
96386,2013-10-30,sh002,4.48
96378,2013-10-29,sh002,4.36
96370,2013-10-28,sh002,4.23
96368,2013-10-27,sh002,4.09
96361,2013-10-26,sh002,3.92
96352,2013-10-25,sh002,3.67
96346,2013-10-24,sh002,3.48
96342,2013-10-23,sh002,3.3
96336,2013-10-22,sh002,3.24
96330,2013-10-21,sh002,3.17
96324,2013-10-20,sh002,3.08
96319,2013-10-19,sh002,2.99
96309,2013-10-18,sh002,2.92
96307,2013-10-17,sh002,2.88
96297,2013-10-16,sh002,2.82
96291,2013-10-15,sh002,2.86
96288,2013-10-14,sh002,2.9
96283,2013-10-13,sh002,2.94
96276,2013-10-12,sh002,2.98
96269,2013-10-11,sh002,3.0
96262,2013-10-10,sh002,3.0
96256,2013-10-09,sh002,3.02
96251,2013-10-08,sh002,3.08
96246,2013-10-07,sh002,3.1
96242,2013-10-06,sh002,3.12
96233,2013-10-05,sh002,3.15
96230,2013-10-04,sh002,3.17
96219,2013-10-03,sh002,3.2
96213,2013-10-02,sh002,3.25
96207,2013-10-01,sh002,3.29
96204,2013-09-30,sh002,3.36
96196,2013-09-29,sh002,3.43
96190,2013-09-28,sh002,3.48
96188,2013-09-27,sh002,3.6
96182,2013-09-26,sh002,3.65
96171,2013-09-25,sh002,3.68
96168,2013-09-24,sh002,3.72
96163,2013-09-23,sh002,3.8
96155,2013-09-22,sh002,3.8
96147,2013-09-21,sh002,3.84
96144,2013-09-20,sh002,3.9
96136,2013-09-19,sh002,3.92
96134,2013-09-18,sh002,3.96
96124,2013-09-17,sh002,4.02
96122,2013-09-16,sh002,4.06
96115,2013-09-15,sh002,4.16
96108,2013-09-14,sh002,4.22
96101,2013-09-13,sh002,4.28
96094,2013-09-12,sh002,4.34
96088,2013-09-11,sh002,4.4
96082,2013-09-10,sh002,4.4
96075,2013-09-09,sh002,4.38
96074,2013-09-08,sh002,4.3
96063,2013-09-07,sh002,4.18
96062,2013-09-06,sh002,4.06
96054,2013-09-05,sh002,3.92
96049,2013-09-04,sh002,3.78
96043,2013-09-03,sh002,3.64
96033,2013-09-02,sh002,3.6
96032,2013-09-01,sh002,3.58
96024,2013-08-31,sh002,3.55
96019,2013-08-30,sh002,3.52
96010,2013-08-29,sh002,3.49
96006,2013-08-28,sh002,3.44
95999,2013-08-27,sh002,3.38
95991,2013-08-26,sh002,3.33
95988,2013-08-25,sh002,3.26
95981,2013-08-24,sh002,3.2
95977,2013-08-23,sh002,3.12
95969,2013-08-22,sh002,3.02
95962,2013-08-21,sh002,2.94
95959,2013-08-20,sh002,2.86
95949,2013-08-19,sh002,2.78
95945,2013-08-18,sh002,2.6
95939,2013-08-17,sh002,2.52
95935,2013-08-16,sh002,2.46
95930,2013-08-15,sh002,2.38
95923,2013-08-14,sh002,2.3
95917,2013-08-13,sh002,2.22
95909,2013-08-12,sh002,2.2
95903,2013-08-11,sh002,2.2
95899,2013-08-10,sh002,2.16
95891,2013-08-09,sh002,2.12
95884,2013-08-08,sh002,2.1
95881,2013-08-07,sh002,2.06
95876,2013-08-06,sh002,2.0
95867,2013-08-05,sh002,1.96
95860,2013-08-04,sh002,1.92
95856,2013-08-03,sh002,1.84
95852,2013-08-02,sh002,1.8
95844,2013-08-01,sh002,1.8
95837,2013-07-31,sh002,1.78
95829,2013-07-30,sh002,1.76
95824,2013-07-29,sh002,1.76
95818,2013-07-28,sh002,1.7
95812,2013-07-27,sh002,1.62
95806,2013-07-26,sh002,1.56
95803,2013-07-25,sh002,1.58
95798,2013-07-24,sh002,1.58
95789,2013-07-23,sh002,1.6
95784,2013-07-22,sh002,1.66
95775,2013-07-21,sh002,1.7
95774,2013-07-20,sh002,1.74
95765,2013-07-19,sh002,1.82
95762,2013-07-18,sh002,1.86
95756,2013-07-17,sh002,1.9
95748,2013-07-16,sh002,1.88
95740,2013-07-15,sh002,1.84
95736,2013-07-14,sh002,1.78
95729,2013-07-13,sh002,1.78
95724,2013-07-12,sh002,1.9
95716,2013-07-11,sh002,1.8
95710,2013-07-10,sh002,1.8
95703,2013-07-09,sh002,1.82
95701,2013-07-08,sh002,1.86
95693,2013-07-07,sh002,1.86
95689,2013-07-06,sh002,1.88
95679,2013-07-05,sh002,1.9
95677,2013-07-04,sh002,1.9
95667,2013-07-03,sh002,1.94
95661,2013-07-02,sh002,1.98
95656,2013-07-01,sh002,2.02
95653,2013-06-30,sh002,2.14
95648,2013-06-29,sh002,2.14
95637,2013-06-28,sh002,2.18
95635,2013-06-27,sh002,2.2
95625,2013-06-26,sh002,2.2
95622,2013-06-25,sh002,2.2
95615,2013-06-24,sh002,2.22
95611,2013-06-23,sh002,2.26
95606,2013-06-22,sh002,2.28
95595,2013-06-21,sh002,2.34
95591,2013-06-20,sh002,2.4
95586,2013-06-19,sh002,2.46
95581,2013-06-18,sh002,2.5
95571,2013-06-17,sh002,2.54
95569,2013-06-16,sh002,2.6
95564,2013-06-15,sh002,2.7
95558,2013-06-14,sh002,2.78
95552,2013-06-13,sh002,2.84
95543,2013-06-12,sh002,2.92
95535,2013-06-11,sh002,3.0
95533,2013-06-10,sh002,3.08
95524,2013-06-09,sh002,3.2
95517,2013-06-08,sh002,3.26
95514,2013-06-07,sh002,3.34
95507,2013-06-06,sh002,3.42
95504,2013-06-05,sh002,3.42
95495,2013-06-04,sh002,3.5
95488,2013-06-03,sh002,3.9
95485,2013-06-02,sh002,4.04
95476,2013-06-01,sh002,4.46
95472,2013-05-31,sh002,5.04
95463,2013-05-30,sh002,5.58
95458,2013-05-29,sh002,5.56
95454,2013-05-28,sh002,5.56
95449,2013-05-27,sh002,5.54
95443,2013-05-26,sh002,5.5
95437,2013-05-25,sh002,5.46
95427,2013-05-24,sh002,5.46
95424,2013-05-23,sh002,5.42
95417,2013-05-22,sh002,5.38
95411,2013-05-21,sh002,5.38
95405,2013-05-20,sh002,5.36
95399,2013-05-19,sh002,5.34
95396,2013-05-18,sh002,5.34
95388,2013-05-17,sh002,5.3
95384,2013-05-16,sh002,5.24
95378,2013-05-15,sh002,5.2
95369,2013-05-14,sh002,5.12
95363,2013-05-13,sh002,5.06
95359,2013-05-12,sh002,4.98
95350,2013-05-11,sh002,4.9
95345,2013-05-10,sh002,4.74
95337,2013-05-09,sh002,4.58
95331,2013-05-08,sh002,4.42
95330,2013-05-07,sh002,4.34
95322,2013-05-06,sh002,4.4
95318,2013-05-05,sh002,4.44
95307,2013-05-04,sh002,4.52
95303,2013-05-03,sh002,4.6
95295,2013-05-02,sh002,4.68
95293,2013-05-01,sh002,4.74
95285,2013-04-30,sh002,4.8
95281,2013-04-29,sh002,4.86
95272,2013-04-28,sh002,4.84
95269,2013-04-27,sh002,4.96
95259,2013-04-26,sh002,5.22
95258,2013-04-25,sh002,5.38
95249,2013-04-24,sh002,5.56
95242,2013-04-23,sh002,5.5
95236,2013-04-22,sh002,5.42
95234,2013-04-21,sh002,5.35
95224,2013-04-20,sh002,5.26
95217,2013-04-19,sh002,5.2
95211,2013-04-18,sh002,5.16
95207,2013-04-17,sh002,5.04
95199,2013-04-16,sh002,4.96
95198,2013-04-15,sh002,4.88
95188,2013-04-14,sh002,4.8
95181,2013-04-13,sh002,4.72
95180,2013-04-12,sh002,4.6
95171,2013-04-11,sh002,4.44
95163,2013-04-10,sh002,4.3
95157,2013-04-09,sh002,4.16
95155,2013-04-08,sh002,4.08
95147,2013-04-07,sh002,3.94
95140,2013-04-06,sh002,3.72
95133,2013-04-05,sh002,3.54
95132,2013-04-04,sh002,3.38
95125,2013-04-03,sh002,3.26
95116,2013-04-02,sh002,3.14
95110,2013-04-01,sh002,3.04
95105,2013-03-31,sh002,2.88
95102,2013-03-30,sh002,2.6
95091,2013-03-29,sh002,2.38
95088,2013-03-28,sh002,2.14
95084,2013-03-27,sh002,1.9
95075,2013-03-26,sh002,1.68
95072,2013-03-25,sh002,1.48
95066,2013-03-24,sh002,1.44
95055,2013-03-23,sh002,1.42
95052,2013-03-22,sh002,1.42
95044,2013-03-21,sh002,1.42
95039,2013-03-20,sh002,1.4
95036,2013-03-19,sh002,1.4
95029,2013-03-18,sh002,1.4
95023,2013-03-17,sh002,1.4
95018,2013-03-16,sh002,1.44
95007,2013-03-15,sh002,1.38
95005,2013-03-14,sh002,1.38
94998,2013-03-13,sh002,1.35
94992,2013-03-12,sh002,1.35
94986,2013-03-11,sh002,1.35
94981,2013-03-10,sh002,1.33
94971,2013-03-09,sh002,1.3
94965,2013-03-08,sh002,1.3
94964,2013-03-07,sh002,1.28
94953,2013-03-06,sh002,1.26
94947,2013-03-05,sh002,1.24
94945,2013-03-04,sh002,1.2
94939,2013-03-03,sh002,1.2
94930,2013-03-02,sh002,1.2
94927,2013-03-01,sh002,1.2
94919,2013-02-28,sh002,1.22
94916,2013-02-27,sh002,1.22
94909,2013-02-26,sh002,1.22
94904,2013-02-25,sh002,1.22
94893,2013-02-24,sh002,1.22
94887,2013-02-23,sh002,1.22
94884,2013-02-22,sh002,1.22
94876,2013-02-21,sh002,1.22
94872,2013-02-20,sh002,1.22
94865,2013-02-19,sh002,1.22
94860,2013-02-18,sh002,1.22
94853,2013-02-17,sh002,1.22
94846,2013-02-16,sh002,1.24
94842,2013-02-15,sh002,1.24
94834,2013-02-14,sh002,1.24
94831,2013-02-13,sh002,1.26
94824,2013-02-12,sh002,1.26
94815,2013-02-11,sh002,1.26
94814,2013-02-10,sh002,1.26
94808,2013-02-09,sh002,1.26
94802,2013-02-08,sh002,1.28
94792,2013-02-07,sh002,1.28
94787,2013-02-06,sh002,1.3
94779,2013-02-05,sh002,1.3
94775,2013-02-04,sh002,1.3
94770,2013-02-03,sh002,1.3
94764,2013-02-02,sh002,1.3
94760,2013-02-01,sh002,1.3
94749,2013-01-31,sh002,1.3
94743,2013-01-30,sh002,1.3
94739,2013-01-29,sh002,1.3
94734,2013-01-28,sh002,1.32
94728,2013-01-27,sh002,1.32
94720,2013-01-26,sh002,1.32
94713,2013-01-25,sh002,1.32
94708,2013-01-24,sh002,1.32
94701,2013-01-23,sh002,1.32
94698,2013-01-22,sh002,1.32
94689,2013-01-21,sh002,1.34
94685,2013-01-20,sh002,1.34
94682,2013-01-19,sh002,1.34
94676,2013-01-18,sh002,1.34
94667,2013-01-17,sh002,1.34
94660,2013-01-16,sh002,1.34
94655,2013-01-15,sh002,1.34
94648,2013-01-14,sh002,1.34
94642,2013-01-13,sh002,1.34
94637,2013-01-12,sh002,1.34
94632,2013-01-11,sh002,1.34
94626,2013-01-10,sh002,1.36
94622,2013-01-09,sh002,1.36
94611,2013-01-08,sh002,1.38
94607,2013-01-07,sh002,1.38
94603,2013-01-06,sh002,1.38
94593,2013-01-05,sh002,1.38
94590,2013-01-04,sh002,1.4
94586,2013-01-03,sh002,1.4
94579,2013-01-02,sh002,1.4
94572,2013-01-01,sh002,1.4
94568,2012-12-31,sh002,1.4
94559,2012-12-30,sh002,1.42
94551,2012-12-29,sh002,1.42
94548,2012-12-28,sh002,1.44
94540,2012-12-27,sh002,1.48
94538,2012-12-26,sh002,1.48
94530,2012-12-25,sh002,1.5
94524,2012-12-24,sh002,1.5
94519,2012-12-23,sh002,1.5
94512,2012-12-22,sh002,1.5
94507,2012-12-21,sh002,1.5
94502,2012-12-20,sh002,1.5
94492,2012-12-19,sh002,1.5
94490,2012-12-18,sh002,1.5
94481,2012-12-17,sh002,1.52
94474,2012-12-16,sh002,1.52
94467,2012-12-15,sh002,1.54
94465,2012-12-14,sh002,1.54
94456,2012-12-13,sh002,1.54
94454,2012-12-12,sh002,1.56
94443,2012-12-11,sh002,1.56
94438,2012-12-10,sh002,1.56
94434,2012-12-09,sh002,1.58
94428,2012-12-08,sh002,1.62
94423,2012-12-07,sh002,1.66
94415,2012-12-06,sh002,1.7
94410,2012-12-05,sh002,1.72
94406,2012-12-04,sh002,1.76
94400,2012-12-03,sh002,1.8
94392,2012-12-02,sh002,1.84
94386,2012-12-01,sh002,1.92
94381,2012-11-30,sh002,1.98
94373,2012-11-29,sh002,1.94
94365,2012-11-28,sh002,1.9
94362,2012-11-27,sh002,1.86
94356,2012-11-26,sh002,1.8
94351,2012-11-25,sh002,1.84
94343,2012-11-24,sh002,1.9
94336,2012-11-23,sh002,1.96
94333,2012-11-22,sh002,2.05
94327,2012-11-21,sh002,2.09
94318,2012-11-20,sh002,2.14
94311,2012-11-19,sh002,2.26
94310,2012-11-18,sh002,2.26
94304,2012-11-17,sh002,2.3
94297,2012-11-16,sh002,2.34
94292,2012-11-15,sh002,2.4
94286,2012-11-14,sh002,2.44
94277,2012-11-13,sh002,2.48
94274,2012-11-12,sh002,2.56
94266,2012-11-11,sh002,2.6
94261,2012-11-10,sh002,2.64
94253,2012-11-09,sh002,2.7
94249,2012-11-08,sh002,2.88
94243,2012-11-07,sh002,2.96
94238,2012-11-06,sh002,3.04
94227,2012-11-05,sh002,3.12
94221,2012-11-04,sh002,3.2
94216,2012-11-03,sh002,3.24
94209,2012-11-02,sh002,3.3
94206,2012-11-01,sh002,3.4
94200,2012-10-31,sh002,3.46
94191,2012-10-30,sh002,3.5
94187,2012-10-29,sh002,3.54
94183,2012-10-28,sh002,3.6
94175,2012-10-27,sh002,3.66
94170,2012-10-26,sh002,3.72
94166,2012-10-25,sh002,3.8
94160,2012-10-24,sh002,3.96
94153,2012-10-23,sh002,4.08
94148,2012-10-22,sh002,4.22
94139,2012-10-21,sh002,4.3
94135,2012-10-20,sh002,4.44
94126,2012-10-19,sh002,4.48
94121,2012-10-18,sh002,4.62
94118,2012-10-17,sh002,4.7
94108,2012-10-16,sh002,4.66
94102,2012-10-15,sh002,4.6
94098,2012-10-14,sh002,4.54
94092,2012-10-13,sh002,4.48
94085,2012-10-12,sh002,4.34
94079,2012-10-11,sh002,4.44
94071,2012-10-10,sh002,4.3
94069,2012-10-09,sh002,4.34
94062,2012-10-08,sh002,4.42
94054,2012-10-07,sh002,4.5
94050,2012-10-06,sh002,4.66
94041,2012-10-05,sh002,4.86
94038,2012-10-04,sh002,4.9
94031,2012-10-03,sh002,4.98
94025,2012-10-02,sh002,4.86
94018,2012-10-01,sh002,4.64
94016,2012-09-30,sh002,4.38
94010,2012-09-29,sh002,4.04
94002,2012-09-28,sh002,3.9
93994,2012-09-27,sh002,3.84
93991,2012-09-26,sh002,3.8
93985,2012-09-25,sh002,3.74
93979,2012-09-24,sh002,3.66
93974,2012-09-23,sh002,3.54
93967,2012-09-22,sh002,3.4
93961,2012-09-21,sh002,3.28
93952,2012-09-20,sh002,3.08
93945,2012-09-19,sh002,3.08
93942,2012-09-18,sh002,3.04
93933,2012-09-17,sh002,2.94
93930,2012-09-16,sh002,2.94
93922,2012-09-15,sh002,2.94
93920,2012-09-14,sh002,2.92
93909,2012-09-13,sh002,2.9
93905,2012-09-12,sh002,2.88
93900,2012-09-11,sh002,2.86
93894,2012-09-10,sh002,2.84
93885,2012-09-09,sh002,2.8
93880,2012-09-08,sh002,2.78
93876,2012-09-07,sh002,2.74
93869,2012-09-06,sh002,2.7
93862,2012-09-05,sh002,2.66
93857,2012-09-04,sh002,2.64
93852,2012-09-03,sh002,2.58
93844,2012-09-02,sh002,2.54
93841,2012-09-01,sh002,2.48
93834,2012-08-31,sh002,2.3
93826,2012-08-30,sh002,2.3
93819,2012-08-29,sh002,2.3
93813,2012-08-28,sh002,2.3
93809,2012-08-27,sh002,2.3
93804,2012-08-26,sh002,2.3
93799,2012-08-25,sh002,2.3
93791,2012-08-24,sh002,2.3
93784,2012-08-23,sh002,2.3
93782,2012-08-22,sh002,2.3
93776,2012-08-21,sh002,2.4
93770,2012-08-20,sh002,2.4
93764,2012-08-19,sh002,2.4
93754,2012-08-18,sh002,2.4
93749,2012-08-17,sh002,2.4
93742,2012-08-16,sh002,2.4
93735,2012-08-15,sh002,2.4
93732,2012-08-14,sh002,2.4
93728,2012-08-13,sh002,2.4
93719,2012-08-12,sh002,2.4
93713,2012-08-11,sh002,2.4
93710,2012-08-10,sh002,2.4
93703,2012-08-09,sh002,2.4
93693,2012-08-08,sh002,2.4
93691,2012-08-07,sh002,2.4
93681,2012-08-06,sh002,2.4
93677,2012-08-05,sh002,2.4
93669,2012-08-04,sh002,2.4
93667,2012-08-03,sh002,2.3
93658,2012-08-02,sh002,2.3
93653,2012-08-01,sh002,2.3
93648,2012-07-31,sh002,2.3
93643,2012-07-30,sh002,2.3
93633,2012-07-29,sh002,2.3
93632,2012-07-28,sh002,2.3
93624,2012-07-27,sh002,2.3
93618,2012-07-26,sh002,2.4
93613,2012-07-25,sh002,2.4
93603,2012-07-24,sh002,2.4
93601,2012-07-23,sh002,2.4
93596,2012-07-22,sh002,2.4
93586,2012-07-21,sh002,2.4
93581,2012-07-20,sh002,2.4
93577,2012-07-19,sh002,2.4
93570,2012-07-18,sh002,2.4
93566,2012-07-17,sh002,2.4
93559,2012-07-16,sh002,2.4
93552,2012-07-15,sh002,2.4
93544,2012-07-14,sh002,2.4
93540,2012-07-13,sh002,2.4
93533,2012-07-12,sh002,2.4
93526,2012-07-11,sh002,2.5
93524,2012-07-10,sh002,2.5
93516,2012-07-09,sh002,2.5
93509,2012-07-08,sh002,2.5
93501,2012-07-07,sh002,2.5
93497,2012-07-06,sh002,2.5
93489,2012-07-05,sh002,2.5
93485,2012-07-04,sh002,2.5
93478,2012-07-03,sh002,2.5
93476,2012-07-02,sh002,2.5
93466,2012-07-01,sh002,2.5
93459,2012-06-30,sh002,2.5
93458,2012-06-29,sh002,2.5
93448,2012-06-28,sh002,2.5
93446,2012-06-27,sh002,2.5
93435,2012-06-26,sh002,2.5
93433,2012-06-25,sh002,2.6
93424,2012-06-24,sh002,2.6
93419,2012-06-23,sh002,2.7
93414,2012-06-22,sh002,2.7
93408,2012-06-21,sh002,2.7
93402,2012-06-20,sh002,2.7
93396,2012-06-19,sh002,2.7
93389,2012-06-18,sh002,2.8
93381,2012-06-17,sh002,2.8
93375,2012-06-16,sh002,2.8
93374,2012-06-15,sh002,2.8
93365,2012-06-14,sh002,2.9
93357,2012-06-13,sh002,2.9
93353,2012-06-12,sh002,3.0
93347,2012-06-11,sh002,3.0
93344,2012-06-10,sh002,3.0
93336,2012-06-09,sh002,3.1
93330,2012-06-08,sh002,3.1
93321,2012-06-07,sh002,3.2
93319,2012-06-06,sh002,3.2
93309,2012-06-05,sh002,3.3
93304,2012-06-04,sh002,3.3
93301,2012-06-03,sh002,3.3
93295,2012-06-02,sh002,3.4
93290,2012-06-01,sh002,3.4
93283,2012-05-31,sh002,3.4
93273,2012-05-30,sh002,3.4
93268,2012-05-29,sh002,3.5
93264,2012-05-28,sh002,3.6
93258,2012-05-27,sh002,3.6
93250,2012-05-26,sh002,3.6
93248,2012-05-25,sh002,3.56
93239,2012-05-24,sh002,3.58
93232,2012-05-23,sh002,3.6
93227,2012-05-22,sh002,3.74
93222,2012-05-21,sh002,3.66
93215,2012-05-20,sh002,3.7
93207,2012-05-19,sh002,3.76
93201,2012-05-18,sh002,3.82
93197,2012-05-17,sh002,3.96
93193,2012-05-16,sh002,4.12
93188,2012-05-15,sh002,4.24
93179,2012-05-14,sh002,4.2
93173,2012-05-13,sh002,4.08
93165,2012-05-12,sh002,3.98
93159,2012-05-11,sh002,3.85
93155,2012-05-10,sh002,3.76
93149,2012-05-09,sh002,3.65
93142,2012-05-08,sh002,3.6
93139,2012-05-07,sh002,3.5
93129,2012-05-06,sh002,3.38
93125,2012-05-05,sh002,3.3
93121,2012-05-04,sh002,3.24
93111,2012-05-03,sh002,3.12
93110,2012-05-02,sh002,3.02
93101,2012-05-01,sh002,2.9
93095,2012-04-30,sh002,2.82
93089,2012-04-29,sh002,2.78
93086,2012-04-28,sh002,2.74
93075,2012-04-27,sh002,2.56
93069,2012-04-26,sh002,2.38
93063,2012-04-25,sh002,2.2
93061,2012-04-24,sh002,2.0
93055,2012-04-23,sh002,1.86
93046,2012-04-22,sh002,1.9
93040,2012-04-21,sh002,2.0
93038,2012-04-20,sh002,1.88
93028,2012-04-19,sh002,1.8
93022,2012-04-18,sh002,1.74
93019,2012-04-17,sh002,1.62
93012,2012-04-16,sh002,1.48
93008,2012-04-15,sh002,1.38
92999,2012-04-14,sh002,1.28
92992,2012-04-13,sh002,1.2
92986,2012-04-12,sh002,1.2
92984,2012-04-11,sh002,1.24
92974,2012-04-10,sh002,1.24
92972,2012-04-09,sh002,1.24
92964,2012-04-08,sh002,1.24
92957,2012-04-07,sh002,1.26
92952,2012-04-06,sh002,1.26
92943,2012-04-05,sh002,1.3
92941,2012-04-04,sh002,1.3
92934,2012-04-03,sh002,1.34
92925,2012-04-02,sh002,1.34
92921,2012-04-01,sh002,1.34
92918,2012-03-31,sh002,1.34
92909,2012-03-30,sh002,1.34
92903,2012-03-29,sh002,1.34
92899,2012-03-28,sh002,1.3
92890,2012-03-27,sh002,1.3
92888,2012-03-26,sh002,1.3
92879,2012-03-25,sh002,1.3
92875,2012-03-24,sh002,1.3
92866,2012-03-23,sh002,1.3
92859,2012-03-22,sh002,1.3
92857,2012-03-21,sh002,1.3
92848,2012-03-20,sh002,1.3
92841,2012-03-19,sh002,1.3
92839,2012-03-18,sh002,1.3
92829,2012-03-17,sh002,1.3
92824,2012-03-16,sh002,1.38
92819,2012-03-15,sh002,1.38
92813,2012-03-14,sh002,1.38
92808,2012-03-13,sh002,1.36
92803,2012-03-12,sh002,1.34
92794,2012-03-11,sh002,1.34
92788,2012-03-10,sh002,1.34
92782,2012-03-09,sh002,1.34
92779,2012-03-08,sh002,1.34
92772,2012-03-07,sh002,1.34
92767,2012-03-06,sh002,1.34
92757,2012-03-05,sh002,1.34
92755,2012-03-04,sh002,1.34
92749,2012-03-03,sh002,1.34
92740,2012-03-02,sh002,1.34
92736,2012-03-01,sh002,1.34
92727,2012-02-29,sh002,1.34
92722,2012-02-28,sh002,1.34
92718,2012-02-27,sh002,1.34
92713,2012-02-26,sh002,1.34
92705,2012-02-25,sh002,1.34
92701,2012-02-24,sh002,1.34
92695,2012-02-23,sh002,1.34
92690,2012-02-22,sh002,1.34
92683,2012-02-21,sh002,1.34
92678,2012-02-20,sh002,1.34
92669,2012-02-19,sh002,1.34
92665,2012-02-18,sh002,1.34
92655,2012-02-17,sh002,1.34
92653,2012-02-16,sh002,1.34
92648,2012-02-15,sh002,1.34
92639,2012-02-14,sh002,1.34
92636,2012-02-13,sh002,1.34
92629,2012-02-12,sh002,1.34
92620,2012-02-11,sh002,1.34
92613,2012-02-10,sh002,1.34
92608,2012-02-09,sh002,1.4
92606,2012-02-08,sh002,1.4
92596,2012-02-07,sh002,1.4
92590,2012-02-06,sh002,1.4
92583,2012-02-05,sh002,1.4
92579,2012-02-04,sh002,1.4
92572,2012-02-03,sh002,1.4
92567,2012-02-02,sh002,1.4
92563,2012-02-01,sh002,1.4
92558,2012-01-31,sh002,1.44
92551,2012-01-30,sh002,1.44
92543,2012-01-29,sh002,1.44
92536,2012-01-28,sh002,1.44
92534,2012-01-27,sh002,1.44
92528,2012-01-26,sh002,1.44
92517,2012-01-25,sh002,1.44
92514,2012-01-24,sh002,1.44
92505,2012-01-23,sh002,1.44
92502,2012-01-22,sh002,1.48
92497,2012-01-21,sh002,1.48
92491,2012-01-20,sh002,1.48
92481,2012-01-19,sh002,1.48
92477,2012-01-18,sh002,1.48
92474,2012-01-17,sh002,1.48
92465,2012-01-16,sh002,1.48
92462,2012-01-15,sh002,1.48
92455,2012-01-14,sh002,1.48
92448,2012-01-13,sh002,1.48
92441,2012-01-12,sh002,1.5
92435,2012-01-11,sh002,1.5
92430,2012-01-10,sh002,1.5
92426,2012-01-09,sh002,1.5
92420,2012-01-08,sh002,1.5
92412,2012-01-07,sh002,1.5
92404,2012-01-06,sh002,1.52
92397,2012-01-05,sh002,1.52
92396,2012-01-04,sh002,1.52
92388,2012-01-03,sh002,1.56
92383,2012-01-02,sh002,1.6
92374,2012-01-01,sh002,1.6
92368,2011-12-31,sh002,1.6
92366,2011-12-30,sh002,1.6
92359,2011-12-29,sh002,1.6
92353,2011-12-28,sh002,1.6
92344,2011-12-27,sh002,1.6
92339,2011-12-26,sh002,1.6
92334,2011-12-25,sh002,1.6
92328,2011-12-24,sh002,1.6
92324,2011-12-23,sh002,1.6
92318,2011-12-22,sh002,1.6
92308,2011-12-21,sh002,1.7
92304,2011-12-20,sh002,1.7
92296,2011-12-19,sh002,1.7
92291,2011-12-18,sh002,1.7
92284,2011-12-17,sh002,1.7
92282,2011-12-16,sh002,1.8
92273,2011-12-15,sh002,1.8
92265,2011-12-14,sh002,1.84
92264,2011-12-13,sh002,1.9
92258,2011-12-12,sh002,1.96
92250,2011-12-11,sh002,2.04
92244,2011-12-10,sh002,2.18
92235,2011-12-09,sh002,2.28
92229,2011-12-08,sh002,2.4
92225,2011-12-07,sh002,2.54
92222,2011-12-06,sh002,2.78
92213,2011-12-05,sh002,2.94
92210,2011-12-04,sh002,3.08
92202,2011-12-03,sh002,3.2
92197,2011-12-02,sh002,3.32
92188,2011-12-01,sh002,3.42
92181,2011-11-30,sh002,3.5
92175,2011-11-29,sh002,3.68
92174,2011-11-28,sh002,3.8
