id,date,station_number,flow(m3/s)
114869,2021-03-24,jb010,
114866,2021-03-23,jb010,
114858,2021-03-22,jb010,
114852,2021-03-21,jb010,
114844,2021-03-20,jb010,
114833,2021-03-19,jb010,
114829,2021-03-18,jb010,
114824,2021-03-17,jb010,
114811,2021-03-16,jb010,
114807,2021-03-15,jb010,
114802,2021-03-14,jb010,
114794,2021-03-13,jb010,
114784,2021-03-12,jb010,
114780,2021-03-11,jb010,
114769,2021-03-10,jb010,
114765,2021-03-09,jb010,
114760,2021-03-08,jb010,
114750,2021-03-07,jb010,
114745,2021-03-06,jb010,
114735,2021-03-05,jb010,
114731,2021-03-04,jb010,
114722,2021-03-03,jb010,
114714,2021-03-02,jb010,
114708,2021-03-01,jb010,
114702,2021-02-28,jb010,
114692,2021-02-27,jb010,
114685,2021-02-26,jb010,
114680,2021-02-25,jb010,
114673,2021-02-24,jb010,
114670,2021-02-23,jb010,
114660,2021-02-22,jb010,
114651,2021-02-21,jb010,
114646,2021-02-20,jb010,
114636,2021-02-19,jb010,
114632,2021-02-18,jb010,
114626,2021-02-17,jb010,
114620,2021-02-16,jb010,
114608,2021-02-15,jb010,
114603,2021-02-14,jb010,
114595,2021-02-13,jb010,
114588,2021-02-12,jb010,
114581,2021-02-11,jb010,
114575,2021-02-10,jb010,
114570,2021-02-09,jb010,
114561,2021-02-08,jb010,
114556,2021-02-07,jb010,
114547,2021-02-06,jb010,
114539,2021-02-05,jb010,
114533,2021-02-04,jb010,
114530,2021-02-03,jb010,
114517,2021-02-02,jb010,
114516,2021-02-01,jb010,
114505,2021-01-31,jb010,
114501,2021-01-30,jb010,
114491,2021-01-29,jb010,
114484,2021-01-28,jb010,
114480,2021-01-27,jb010,
114468,2021-01-26,jb010,
114466,2021-01-25,jb010,
114459,2021-01-24,jb010,
114452,2021-01-23,jb010,
114446,2021-01-22,jb010,
114433,2021-01-21,jb010,
114428,2021-01-20,jb010,
114425,2021-01-19,jb010,
114417,2021-01-18,jb010,
114407,2021-01-17,jb010,
114399,2021-01-16,jb010,
114397,2021-01-15,jb010,
114386,2021-01-14,jb010,
114380,2021-01-13,jb010,
114374,2021-01-12,jb010,
114365,2021-01-11,jb010,
114359,2021-01-10,jb010,
114350,2021-01-09,jb010,
114348,2021-01-08,jb010,
114335,2021-01-07,jb010,
114328,2021-01-06,jb010,
114327,2021-01-05,jb010,
114316,2021-01-04,jb010,
114307,2021-01-03,jb010,
114301,2021-01-02,jb010,
114297,2021-01-01,jb010,
114291,2020-12-31,jb010,
114282,2020-12-30,jb010,
114273,2020-12-29,jb010,
114271,2020-12-28,jb010,
114258,2020-12-27,jb010,
114253,2020-12-26,jb010,
114244,2020-12-25,jb010,
114243,2020-12-24,jb010,
114236,2020-12-23,jb010,
114227,2020-12-22,jb010,
114217,2020-12-21,jb010,
114215,2020-12-20,jb010,
114202,2020-12-19,jb010,
114201,2020-12-18,jb010,
114193,2020-12-17,jb010,
114187,2020-12-16,jb010,
114179,2020-12-15,jb010,
114172,2020-12-14,jb010,
114160,2020-12-13,jb010,
114159,2020-12-12,jb010,
114147,2020-12-11,jb010,
114144,2020-12-10,jb010,
114132,2020-12-09,jb010,
114129,2020-12-08,jb010,
114119,2020-12-07,jb010,
114112,2020-12-06,jb010,
114109,2020-12-05,jb010,
114099,2020-12-04,jb010,
114095,2020-12-03,jb010,
114089,2020-12-02,jb010,
114076,2020-12-01,jb010,
114074,2020-11-30,jb010,
114068,2020-11-29,jb010,
114059,2020-11-28,jb010,
114054,2020-11-27,jb010,
114044,2020-11-26,jb010,
114034,2020-11-25,jb010,
114028,2020-11-24,jb010,
114026,2020-11-23,jb010,
114015,2020-11-22,jb010,
114008,2020-11-21,jb010,
114001,2020-11-20,jb010,
113995,2020-11-19,jb010,
113986,2020-11-18,jb010,
113982,2020-11-17,jb010,
113971,2020-11-16,jb010,
113970,2020-11-15,jb010,
113963,2020-11-14,jb010,
113955,2020-11-13,jb010,
113943,2020-11-12,jb010,
113937,2020-11-11,jb010,
113930,2020-11-10,jb010,
113928,2020-11-09,jb010,
113921,2020-11-08,jb010,
113912,2020-11-07,jb010,
113903,2020-11-06,jb010,
113895,2020-11-05,jb010,
113890,2020-11-04,jb010,
113885,2020-11-03,jb010,
113879,2020-11-02,jb010,
113869,2020-11-01,jb010,
113862,2020-10-31,jb010,
113854,2020-10-30,jb010,
113846,2020-10-29,jb010,
113839,2020-10-28,jb010,
113837,2020-10-27,jb010,
113824,2020-10-26,jb010,
113817,2020-10-25,jb010,
113812,2020-10-24,jb010,
113806,2020-10-23,jb010,
113800,2020-10-22,jb010,
113792,2020-10-21,jb010,
113784,2020-10-20,jb010,
113778,2020-10-19,jb010,
113768,2020-10-18,jb010,
113761,2020-10-17,jb010,
113754,2020-10-16,jb010,
113748,2020-10-15,jb010,
113744,2020-10-14,jb010,
113735,2020-10-13,jb010,
113726,2020-10-12,jb010,
113725,2020-10-11,jb010,
113717,2020-10-10,jb010,
113709,2020-10-09,jb010,
113699,2020-10-08,jb010,
113692,2020-10-07,jb010,
113688,2020-10-06,jb010,
113680,2020-10-05,jb010,
113676,2020-10-04,jb010,
113669,2020-10-03,jb010,
113657,2020-10-02,jb010,
113651,2020-10-01,jb010,
113646,2020-09-30,jb010,
113635,2020-09-29,jb010,
113633,2020-09-28,jb010,
113623,2020-09-27,jb010,
113615,2020-09-26,jb010,
113611,2020-09-25,jb010,
113605,2020-09-24,jb010,
113598,2020-09-23,jb010,
113588,2020-09-22,jb010,
113579,2020-09-21,jb010,
113573,2020-09-20,jb010,
113569,2020-09-19,jb010,
113562,2020-09-18,jb010,
113555,2020-09-17,jb010,
113550,2020-09-16,jb010,
113540,2020-09-15,jb010,
113530,2020-09-14,jb010,
113527,2020-09-13,jb010,
113518,2020-09-12,jb010,
113510,2020-09-11,jb010,
113506,2020-09-10,jb010,
113500,2020-09-09,jb010,
113489,2020-09-08,jb010,
113482,2020-09-07,jb010,
113479,2020-09-06,jb010,
113467,2020-09-05,jb010,
113462,2020-09-04,jb010,
113455,2020-09-03,jb010,
113451,2020-09-02,jb010,
113440,2020-09-01,jb010,
113438,2020-08-31,jb010,
113430,2020-08-30,jb010,
113421,2020-08-29,jb010,
113414,2020-08-28,jb010,
113405,2020-08-27,jb010,
113400,2020-08-26,jb010,
113394,2020-08-25,jb010,
113386,2020-08-24,jb010,
113378,2020-08-23,jb010,
113373,2020-08-22,jb010,
113365,2020-08-21,jb010,
113361,2020-08-20,jb010,
113354,2020-08-19,jb010,
113344,2020-08-18,jb010,
113334,2020-08-17,jb010,
113327,2020-08-16,jb010,
113325,2020-08-15,jb010,
113318,2020-08-14,jb010,
113308,2020-08-13,jb010,
113300,2020-08-12,jb010,
113292,2020-08-11,jb010,
113287,2020-08-10,jb010,
113284,2020-08-09,jb010,
113275,2020-08-08,jb010,
113266,2020-08-07,jb010,
113257,2020-08-06,jb010,
113253,2020-08-05,jb010,
113249,2020-08-04,jb010,
113241,2020-08-03,jb010,
113230,2020-08-02,jb010,
113222,2020-08-01,jb010,
113215,2020-07-31,jb010,
113208,2020-07-30,jb010,
113207,2020-07-29,jb010,
113195,2020-07-28,jb010,
113188,2020-07-27,jb010,
113180,2020-07-26,jb010,
113178,2020-07-25,jb010,
113169,2020-07-24,jb010,
113160,2020-07-23,jb010,
113158,2020-07-22,jb010,
113147,2020-07-21,jb010,
113139,2020-07-20,jb010,
113133,2020-07-19,jb010,
113124,2020-07-18,jb010,
113117,2020-07-17,jb010,
113113,2020-07-16,jb010,
113108,2020-07-15,jb010,
113096,2020-07-14,jb010,
113090,2020-07-13,jb010,
113087,2020-07-12,jb010,
113081,2020-07-11,jb010,
113074,2020-07-10,jb010,
113067,2020-07-09,jb010,
113054,2020-07-08,jb010,
113053,2020-07-07,jb010,
113044,2020-07-06,jb010,
113038,2020-07-05,jb010,
113029,2020-07-04,jb010,
113024,2020-07-03,jb010,
113012,2020-07-02,jb010,
113006,2020-07-01,jb010,
113002,2020-06-30,jb010,
112992,2020-06-29,jb010,
112985,2020-06-28,jb010,
112982,2020-06-27,jb010,
112973,2020-06-26,jb010,
112965,2020-06-25,jb010,
112956,2020-06-24,jb010,
112949,2020-06-23,jb010,
112942,2020-06-22,jb010,
112940,2020-06-21,jb010,
112932,2020-06-20,jb010,
112925,2020-06-19,jb010,
112919,2020-06-18,jb010,
112913,2020-06-17,jb010,
112900,2020-06-16,jb010,
112894,2020-06-15,jb010,
112891,2020-06-14,jb010,
112879,2020-06-13,jb010,
112877,2020-06-12,jb010,
112866,2020-06-11,jb010,
112864,2020-06-10,jb010,
112857,2020-06-09,jb010,
112848,2020-06-08,jb010,
112843,2020-06-07,jb010,
112833,2020-06-06,jb010,
112829,2020-06-05,jb010,
112822,2020-06-04,jb010,
112815,2020-06-03,jb010,
112802,2020-06-02,jb010,
112797,2020-06-01,jb010,
112793,2020-05-31,jb010,
112785,2020-05-30,jb010,
112774,2020-05-29,jb010,
112768,2020-05-28,jb010,
112762,2020-05-27,jb010,
112756,2020-05-26,jb010,
112752,2020-05-25,jb010,
112739,2020-05-24,jb010,
112736,2020-05-23,jb010,
112728,2020-05-22,jb010,
112723,2020-05-21,jb010,
112716,2020-05-20,jb010,
112706,2020-05-19,jb010,
112699,2020-05-18,jb010,
112695,2020-05-17,jb010,
112683,2020-05-16,jb010,
112680,2020-05-15,jb010,
112674,2020-05-14,jb010,
112662,2020-05-13,jb010,
112659,2020-05-12,jb010,
112648,2020-05-11,jb010,
112646,2020-05-10,jb010,
112635,2020-05-09,jb010,
112629,2020-05-08,jb010,
112625,2020-05-07,jb010,
112615,2020-05-06,jb010,
112610,2020-05-05,jb010,
112605,2020-05-04,jb010,
112597,2020-05-03,jb010,
112586,2020-05-02,jb010,
112578,2020-05-01,jb010,
112573,2020-04-30,jb010,
112566,2020-04-29,jb010,
112558,2020-04-28,jb010,
112553,2020-04-27,jb010,
112546,2020-04-26,jb010,
112538,2020-04-25,jb010,
112535,2020-04-24,jb010,
112525,2020-04-23,jb010,
112516,2020-04-22,jb010,
112508,2020-04-21,jb010,
112504,2020-04-20,jb010,
112495,2020-04-19,jb010,
112488,2020-04-18,jb010,
112480,2020-04-17,jb010,
112478,2020-04-16,jb010,
112470,2020-04-15,jb010,
112460,2020-04-14,jb010,
112456,2020-04-13,jb010,
112450,2020-04-12,jb010,
112441,2020-04-11,jb010,
112434,2020-04-10,jb010,
112429,2020-04-09,jb010,
112417,2020-04-08,jb010,
112412,2020-04-07,jb010,
112407,2020-04-06,jb010,
112396,2020-04-05,jb010,
112391,2020-04-04,jb010,
112388,2020-04-03,jb010,
112380,2020-04-02,jb010,
112368,2020-04-01,jb010,
112364,2020-03-31,jb010,
112354,2020-03-30,jb010,
112349,2020-03-29,jb010,
112346,2020-03-28,jb010,
112338,2020-03-27,jb010,
112327,2020-03-26,jb010,
112320,2020-03-25,jb010,
112317,2020-03-24,jb010,
112311,2020-03-23,jb010,
112301,2020-03-22,jb010,
112292,2020-03-21,jb010,
112285,2020-03-20,jb010,
112278,2020-03-19,jb010,
112272,2020-03-18,jb010,
112268,2020-03-17,jb010,
112262,2020-03-16,jb010,
112249,2020-03-15,jb010,
112242,2020-03-14,jb010,
112241,2020-03-13,jb010,
112231,2020-03-12,jb010,
112227,2020-03-11,jb010,
112219,2020-03-10,jb010,
112208,2020-03-09,jb010,
112204,2020-03-08,jb010,
112197,2020-03-07,jb010,
112188,2020-03-06,jb010,
112183,2020-03-05,jb010,
112174,2020-03-04,jb010,
112166,2020-03-03,jb010,
112164,2020-03-02,jb010,
112151,2020-03-01,jb010,
112144,2020-02-29,jb010,
112142,2020-02-28,jb010,
112133,2020-02-27,jb010,
112129,2020-02-26,jb010,
112121,2020-02-25,jb010,
112115,2020-02-24,jb010,
112105,2020-02-23,jb010,
112098,2020-02-22,jb010,
112094,2020-02-21,jb010,
112082,2020-02-20,jb010,
112080,2020-02-19,jb010,
112069,2020-02-18,jb010,
112065,2020-02-17,jb010,
112059,2020-02-16,jb010,
112052,2020-02-15,jb010,
112045,2020-02-14,jb010,
112034,2020-02-13,jb010,
112027,2020-02-12,jb010,
112019,2020-02-11,jb010,
112014,2020-02-10,jb010,
112010,2020-02-09,jb010,
112003,2020-02-08,jb010,
111990,2020-02-07,jb010,
111986,2020-02-06,jb010,
111981,2020-02-05,jb010,
111969,2020-02-04,jb010,
111964,2020-02-03,jb010,
111958,2020-02-02,jb010,
111952,2020-02-01,jb010,
111947,2020-01-31,jb010,
111940,2020-01-30,jb010,
111930,2020-01-29,jb010,
111925,2020-01-28,jb010,
111917,2020-01-27,jb010,
111911,2020-01-26,jb010,
111902,2020-01-25,jb010,
111897,2020-01-24,jb010,
111890,2020-01-23,jb010,
111880,2020-01-22,jb010,
111875,2020-01-21,jb010,
111865,2020-01-20,jb010,
111858,2020-01-19,jb010,
111855,2020-01-18,jb010,
111849,2020-01-17,jb010,
111837,2020-01-16,jb010,
111829,2020-01-15,jb010,
111828,2020-01-14,jb010,
111819,2020-01-13,jb010,
111808,2020-01-12,jb010,
111802,2020-01-11,jb010,
111795,2020-01-10,jb010,
111789,2020-01-09,jb010,
111782,2020-01-08,jb010,
111777,2020-01-07,jb010,
111770,2020-01-06,jb010,
111762,2020-01-05,jb010,
111757,2020-01-04,jb010,
111749,2020-01-03,jb010,
111738,2020-01-02,jb010,
111736,2020-01-01,jb010,
111726,2019-12-31,jb010,
111723,2019-12-30,jb010,
111714,2019-12-29,jb010,
111705,2019-12-28,jb010,
111698,2019-12-27,jb010,
111694,2019-12-26,jb010,
111686,2019-12-25,jb010,
111677,2019-12-24,jb010,
111674,2019-12-23,jb010,
111665,2019-12-22,jb010,
111660,2019-12-21,jb010,
111647,2019-12-20,jb010,
111643,2019-12-19,jb010,
111633,2019-12-18,jb010,
111631,2019-12-17,jb010,
111619,2019-12-16,jb010,
111617,2019-12-15,jb010,
111606,2019-12-14,jb010,
111598,2019-12-13,jb010,
111591,2019-12-12,jb010,
111586,2019-12-11,jb010,
111577,2019-12-10,jb010,
111573,2019-12-09,jb010,
111567,2019-12-08,jb010,
111556,2019-12-07,jb010,
111550,2019-12-06,jb010,
111545,2019-12-05,jb010,
111535,2019-12-04,jb010,
111528,2019-12-03,jb010,
111525,2019-12-02,jb010,
111517,2019-12-01,jb010,
111510,2019-11-30,jb010,
111502,2019-11-29,jb010,
111496,2019-11-28,jb010,
111487,2019-11-27,jb010,
111484,2019-11-26,jb010,
111475,2019-11-25,jb010,
111470,2019-11-24,jb010,
111463,2019-11-23,jb010,
111457,2019-11-22,jb010,
111449,2019-11-21,jb010,
111440,2019-11-20,jb010,
111431,2019-11-19,jb010,
111428,2019-11-18,jb010,
111416,2019-11-17,jb010,
111409,2019-11-16,jb010,
111403,2019-11-15,jb010,
111398,2019-11-14,jb010,
111388,2019-11-13,jb010,
111386,2019-11-12,jb010,
111376,2019-11-11,jb010,
111372,2019-11-10,jb010,
111364,2019-11-09,jb010,
111356,2019-11-08,jb010,
111349,2019-11-07,jb010,
111341,2019-11-06,jb010,
111338,2019-11-05,jb010,
111330,2019-11-04,jb010,
111321,2019-11-03,jb010,
111316,2019-11-02,jb010,
111308,2019-11-01,jb010,
111297,2019-10-31,jb010,
111291,2019-10-30,jb010,
111284,2019-10-29,jb010,
111279,2019-10-28,jb010,
111275,2019-10-27,jb010,
111268,2019-10-26,jb010,
111260,2019-10-25,jb010,
111254,2019-10-24,jb010,
111247,2019-10-23,jb010,
111235,2019-10-22,jb010,
111227,2019-10-21,jb010,
111224,2019-10-20,jb010,
111215,2019-10-19,jb010,
111211,2019-10-18,jb010,
111203,2019-10-17,jb010,
111195,2019-10-16,jb010,
111191,2019-10-15,jb010,
111178,2019-10-14,jb010,
111176,2019-10-13,jb010,
111170,2019-10-12,jb010,
111159,2019-10-11,jb010,
111153,2019-10-10,jb010,
111145,2019-10-09,jb010,
111139,2019-10-08,jb010,
111131,2019-10-07,jb010,
111125,2019-10-06,jb010,
111121,2019-10-05,jb010,
111110,2019-10-04,jb010,
111101,2019-10-03,jb010,
111100,2019-10-02,jb010,
111092,2019-10-01,jb010,
111083,2019-09-30,jb010,
111076,2019-09-29,jb010,
111072,2019-09-28,jb010,
111063,2019-09-27,jb010,
111052,2019-09-26,jb010,
111048,2019-09-25,jb010,
111043,2019-09-24,jb010,
111033,2019-09-23,jb010,
111024,2019-09-22,jb010,
111020,2019-09-21,jb010,
111014,2019-09-20,jb010,
111003,2019-09-19,jb010,
110997,2019-09-18,jb010,
110994,2019-09-17,jb010,
110988,2019-09-16,jb010,
110976,2019-09-15,jb010,
110974,2019-09-14,jb010,
110966,2019-09-13,jb010,
110960,2019-09-12,jb010,
110948,2019-09-11,jb010,
110946,2019-09-10,jb010,
110939,2019-09-09,jb010,
110926,2019-09-08,jb010,
110921,2019-09-07,jb010,
110913,2019-09-06,jb010,
110905,2019-09-05,jb010,
110900,2019-09-04,jb010,
110893,2019-09-03,jb010,
110886,2019-09-02,jb010,
110883,2019-09-01,jb010,
110871,2019-08-31,jb010,
110863,2019-08-30,jb010,
110859,2019-08-29,jb010,
110850,2019-08-28,jb010,
110844,2019-08-27,jb010,
110835,2019-08-26,jb010,
110832,2019-08-25,jb010,
110825,2019-08-24,jb010,
110819,2019-08-23,jb010,
110808,2019-08-22,jb010,
110804,2019-08-21,jb010,
110797,2019-08-20,jb010,
110787,2019-08-19,jb010,
110780,2019-08-18,jb010,
110772,2019-08-17,jb010,
110769,2019-08-16,jb010,
110759,2019-08-15,jb010,
110755,2019-08-14,jb010,
110748,2019-08-13,jb010,
110743,2019-08-12,jb010,
110735,2019-08-11,jb010,
110727,2019-08-10,jb010,
110718,2019-08-09,jb010,
110713,2019-08-08,jb010,
110702,2019-08-07,jb010,
110697,2019-08-06,jb010,
110692,2019-08-05,jb010,
110686,2019-08-04,jb010,
110680,2019-08-03,jb010,
110670,2019-08-02,jb010,
110662,2019-08-01,jb010,
110656,2019-07-31,jb010,
110648,2019-07-30,jb010,
110644,2019-07-29,jb010,
110635,2019-07-28,jb010,
110631,2019-07-27,jb010,
110619,2019-07-26,jb010,
110613,2019-07-25,jb010,
110604,2019-07-24,jb010,
110601,2019-07-23,jb010,
110594,2019-07-22,jb010,
110583,2019-07-21,jb010,
110580,2019-07-20,jb010,
110571,2019-07-19,jb010,
110563,2019-07-18,jb010,
110559,2019-07-17,jb010,
110551,2019-07-16,jb010,
110544,2019-07-15,jb010,
110534,2019-07-14,jb010,
110529,2019-07-13,jb010,
110526,2019-07-12,jb010,
110518,2019-07-11,jb010,
110507,2019-07-10,jb010,
110502,2019-07-09,jb010,
110493,2019-07-08,jb010,
110485,2019-07-07,jb010,
110480,2019-07-06,jb010,
110471,2019-07-05,jb010,
110464,2019-07-04,jb010,
110461,2019-07-03,jb010,
110453,2019-07-02,jb010,
110447,2019-07-01,jb010,
110442,2019-06-30,jb010,
110433,2019-06-29,jb010,
110426,2019-06-28,jb010,
110415,2019-06-27,jb010,
110408,2019-06-26,jb010,
110404,2019-06-25,jb010,
110398,2019-06-24,jb010,
110388,2019-06-23,jb010,
110384,2019-06-22,jb010,
110376,2019-06-21,jb010,
110372,2019-06-20,jb010,
110363,2019-06-19,jb010,
110357,2019-06-18,jb010,
110347,2019-06-17,jb010,
110342,2019-06-16,jb010,
110337,2019-06-15,jb010,
110325,2019-06-14,jb010,
110321,2019-06-13,jb010,
110314,2019-06-12,jb010,
110305,2019-06-11,jb010,
110298,2019-06-10,jb010,
110293,2019-06-09,jb010,
110282,2019-06-08,jb010,
110278,2019-06-07,jb010,
110269,2019-06-06,jb010,
110261,2019-06-05,jb010,
110256,2019-06-04,jb010,
110248,2019-06-03,jb010,
110241,2019-06-02,jb010,
110239,2019-06-01,jb010,
110229,2019-05-31,jb010,
110225,2019-05-30,jb010,
110217,2019-05-29,jb010,
110210,2019-05-28,jb010,
110199,2019-05-27,jb010,
110197,2019-05-26,jb010,
110185,2019-05-25,jb010,
110183,2019-05-24,jb010,
110171,2019-05-23,jb010,
110167,2019-05-22,jb010,
110158,2019-05-21,jb010,
110153,2019-05-20,jb010,
110145,2019-05-19,jb010,
110135,2019-05-18,jb010,
110128,2019-05-17,jb010,
110122,2019-05-16,jb010,
110119,2019-05-15,jb010,
110107,2019-05-14,jb010,
110105,2019-05-13,jb010,
110099,2019-05-12,jb010,
110091,2019-05-11,jb010,
110081,2019-05-10,jb010,
110074,2019-05-09,jb010,
110066,2019-05-08,jb010,
110059,2019-05-07,jb010,
110054,2019-05-06,jb010,
110045,2019-05-05,jb010,
110040,2019-05-04,jb010,
110033,2019-05-03,jb010,
110025,2019-05-02,jb010,
110021,2019-05-01,jb010,
110011,2019-04-30,jb010,
110005,2019-04-29,jb010,
109996,2019-04-28,jb010,
109994,2019-04-27,jb010,
109981,2019-04-26,jb010,
109976,2019-04-25,jb010,
109973,2019-04-24,jb010,
109964,2019-04-23,jb010,
109954,2019-04-22,jb010,
109948,2019-04-21,jb010,
109942,2019-04-20,jb010,
109933,2019-04-19,jb010,
109926,2019-04-18,jb010,
109919,2019-04-17,jb010,
109912,2019-04-16,jb010,
109906,2019-04-15,jb010,
109897,2019-04-14,jb010,
109893,2019-04-13,jb010,
109883,2019-04-12,jb010,
109880,2019-04-11,jb010,
109874,2019-04-10,jb010,
109867,2019-04-09,jb010,
109856,2019-04-08,jb010,
109848,2019-04-07,jb010,
109845,2019-04-06,jb010,
109839,2019-04-05,jb010,
109828,2019-04-04,jb010,
109823,2019-04-03,jb010,
109818,2019-04-02,jb010,
109808,2019-04-01,jb010,
109799,2019-03-31,jb010,
109792,2019-03-30,jb010,
109790,2019-03-29,jb010,
109779,2019-03-28,jb010,
109777,2019-03-27,jb010,
109765,2019-03-26,jb010,
109761,2019-03-25,jb010,
109755,2019-03-24,jb010,
109749,2019-03-23,jb010,
109736,2019-03-22,jb010,
109735,2019-03-21,jb010,
109728,2019-03-20,jb010,
109715,2019-03-19,jb010,
109710,2019-03-18,jb010,
109704,2019-03-17,jb010,
109694,2019-03-16,jb010,
109689,2019-03-15,jb010,
109681,2019-03-14,jb010,
109676,2019-03-13,jb010,
109668,2019-03-12,jb010,
109665,2019-03-11,jb010,
109654,2019-03-10,jb010,
109651,2019-03-09,jb010,
109639,2019-03-08,jb010,
109634,2019-03-07,jb010,
109629,2019-03-06,jb010,
109622,2019-03-05,jb010,
109610,2019-03-04,jb010,
109607,2019-03-03,jb010,
109601,2019-03-02,jb010,
109591,2019-03-01,jb010,
109584,2019-02-28,jb010,
109577,2019-02-27,jb010,
109570,2019-02-26,jb010,
109565,2019-02-25,jb010,
109554,2019-02-24,jb010,
109548,2019-02-23,jb010,
109541,2019-02-22,jb010,
109539,2019-02-21,jb010,
109531,2019-02-20,jb010,
109525,2019-02-19,jb010,
109517,2019-02-18,jb010,
109510,2019-02-17,jb010,
109500,2019-02-16,jb010,
109493,2019-02-15,jb010,
109484,2019-02-14,jb010,
109481,2019-02-13,jb010,
109471,2019-02-12,jb010,
109469,2019-02-11,jb010,
109459,2019-02-10,jb010,
109449,2019-02-09,jb010,
109446,2019-02-08,jb010,
109439,2019-02-07,jb010,
109428,2019-02-06,jb010,
109422,2019-02-05,jb010,
109420,2019-02-04,jb010,
109411,2019-02-03,jb010,
109403,2019-02-02,jb010,
109394,2019-02-01,jb010,
109388,2019-01-31,jb010,
109381,2019-01-30,jb010,
109376,2019-01-29,jb010,
109368,2019-01-28,jb010,
109361,2019-01-27,jb010,
109352,2019-01-26,jb010,
109348,2019-01-25,jb010,
109338,2019-01-24,jb010,
109335,2019-01-23,jb010,
109327,2019-01-22,jb010,
109321,2019-01-21,jb010,
109315,2019-01-20,jb010,
109303,2019-01-19,jb010,
109300,2019-01-18,jb010,
109290,2019-01-17,jb010,
109284,2019-01-16,jb010,
109276,2019-01-15,jb010,
109272,2019-01-14,jb010,
109264,2019-01-13,jb010,
109253,2019-01-12,jb010,
109248,2019-01-11,jb010,
109245,2019-01-10,jb010,
109235,2019-01-09,jb010,
109230,2019-01-08,jb010,
109219,2019-01-07,jb010,
109215,2019-01-06,jb010,
109208,2019-01-05,jb010,
109202,2019-01-04,jb010,
109191,2019-01-03,jb010,
109185,2019-01-02,jb010,
109177,2019-01-01,jb010,
109174,2018-12-31,jb010,
109163,2018-12-30,jb010,
109157,2018-12-29,jb010,
109152,2018-12-28,jb010,
109142,2018-12-27,jb010,
109138,2018-12-26,jb010,
109128,2018-12-25,jb010,
109125,2018-12-24,jb010,
109117,2018-12-23,jb010,
109112,2018-12-22,jb010,
109100,2018-12-21,jb010,
109096,2018-12-20,jb010,
109086,2018-12-19,jb010,
109080,2018-12-18,jb010,
109075,2018-12-17,jb010,
109066,2018-12-16,jb010,
109061,2018-12-15,jb010,
109052,2018-12-14,jb010,
109043,2018-12-13,jb010,
109042,2018-12-12,jb010,
109033,2018-12-11,jb010,
109025,2018-12-10,jb010,
109016,2018-12-09,jb010,
109011,2018-12-08,jb010,
109002,2018-12-07,jb010,
108998,2018-12-06,jb010,
108993,2018-12-05,jb010,
108983,2018-12-04,jb010,
108979,2018-12-03,jb010,
108972,2018-12-02,jb010,
108963,2018-12-01,jb010,
108954,2018-11-30,jb010,
108947,2018-11-29,jb010,
108942,2018-11-28,jb010,
108937,2018-11-27,jb010,
108930,2018-11-26,jb010,
108923,2018-11-25,jb010,
108912,2018-11-24,jb010,
108904,2018-11-23,jb010,
108902,2018-11-22,jb010,
108894,2018-11-21,jb010,
108886,2018-11-20,jb010,
108878,2018-11-19,jb010,
108871,2018-11-18,jb010,
108865,2018-11-17,jb010,
108860,2018-11-16,jb010,
108848,2018-11-15,jb010,
108842,2018-11-14,jb010,
108835,2018-11-13,jb010,
108832,2018-11-12,jb010,
108821,2018-11-11,jb010,
108813,2018-11-10,jb010,
108809,2018-11-09,jb010,
108801,2018-11-08,jb010,
108795,2018-11-07,jb010,
108788,2018-11-06,jb010,
108782,2018-11-05,jb010,
108774,2018-11-04,jb010,
108765,2018-11-03,jb010,
108758,2018-11-02,jb010,
108750,2018-11-01,jb010,
108745,2018-10-31,jb010,
108740,2018-10-30,jb010,
108732,2018-10-29,jb010,
108722,2018-10-28,jb010,
108718,2018-10-27,jb010,
108710,2018-10-26,jb010,
108701,2018-10-25,jb010,
108699,2018-10-24,jb010,
108686,2018-10-23,jb010,
108684,2018-10-22,jb010,
108677,2018-10-21,jb010,
108668,2018-10-20,jb010,
108659,2018-10-19,jb010,
108653,2018-10-18,jb010,
108649,2018-10-17,jb010,
108643,2018-10-16,jb010,
108631,2018-10-15,jb010,
108627,2018-10-14,jb010,
108622,2018-10-13,jb010,
108613,2018-10-12,jb010,
108604,2018-10-11,jb010,
108600,2018-10-10,jb010,
108590,2018-10-09,jb010,
108581,2018-10-08,jb010,
108578,2018-10-07,jb010,
108569,2018-10-06,jb010,
108563,2018-10-05,jb010,
108558,2018-10-04,jb010,
108549,2018-10-03,jb010,
108543,2018-10-02,jb010,
108533,2018-10-01,jb010,
108527,2018-09-30,jb010,
108523,2018-09-29,jb010,
108511,2018-09-28,jb010,
108506,2018-09-27,jb010,
108498,2018-09-26,jb010,
108491,2018-09-25,jb010,
108486,2018-09-24,jb010,
108477,2018-09-23,jb010,
108470,2018-09-22,jb010,
108468,2018-09-21,jb010,
108460,2018-09-20,jb010,
108453,2018-09-19,jb010,
108444,2018-09-18,jb010,
108436,2018-09-17,jb010,
108432,2018-09-16,jb010,
108421,2018-09-15,jb010,
108414,2018-09-14,jb010,
108409,2018-09-13,jb010,
108405,2018-09-12,jb010,
108393,2018-09-11,jb010,
108387,2018-09-10,jb010,
108384,2018-09-09,jb010,
108373,2018-09-08,jb010,
108369,2018-09-07,jb010,
108362,2018-09-06,jb010,
108355,2018-09-05,jb010,
